"","Marital.status","Application.order","Course","Daytime.evening.attendance","Previous.qualification","Nacionality","Displaced","Educational.special.needs","Debtor","Tuition.fees.up.to.date","Gender","Scholarship.holder","Age.at.enrollment","International","Target"
"344","Single",1,4,1,3,1,"0","0","0","1","0","0",35,"0","Graduate"
"345","Single",1,9,1,1,1,"1","0","0","1","0","0",26,"0","Enrolled"
"346","Single",1,15,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"347","Single",1,10,1,1,1,"0","0","0","1","0","0",36,"0","Enrolled"
"348","Divorced",1,17,0,1,1,"0","0","0","1","0","0",39,"0","Graduate"
"349","Married",1,10,1,1,1,"0","0","0","1","0","0",44,"0","Graduate"
"350","Single",2,3,0,1,1,"0","0","0","1","0","0",20,"0","Enrolled"
"351","Single",1,11,1,1,1,"1","0","0","1","0","0",24,"0","Dropout"
"352","Single",1,15,1,1,1,"0","0","0","1","0","1",20,"0","Graduate"
"353","Single",4,2,1,1,1,"1","0","0","0","0","0",19,"0","Dropout"
"354","Married",1,12,1,1,1,"0","0","1","1","0","1",18,"0","Graduate"
"355","Single",1,11,1,1,1,"0","0","1","0","0","0",22,"0","Dropout"
"356","Single",1,6,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"357","Single",1,12,1,12,1,"0","0","0","1","0","0",24,"0","Graduate"
"358","Single",1,17,0,1,1,"0","0","0","1","0","0",33,"0","Dropout"
"359","Single",1,4,1,1,1,"0","0","1","1","0","1",30,"0","Enrolled"
"360","Single",1,6,1,17,1,"0","0","0","1","0","0",26,"0","Dropout"
"361","Single",4,16,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"362","Single",1,15,1,1,1,"0","0","1","1","0","0",19,"0","Dropout"
"363","Single",4,9,1,1,1,"1","0","0","1","0","0",20,"0","Enrolled"
"364","Single",1,6,1,16,1,"1","0","0","1","0","1",22,"0","Graduate"
"365","Single",4,12,1,1,1,"1","0","0","1","0","0",19,"0","Enrolled"
"366","Single",1,6,1,1,1,"1","0","0","1","0","1",21,"0","Graduate"
"367","Single",4,12,1,1,1,"1","0","0","1","0","1",21,"0","Graduate"
"368","Single",1,6,1,1,1,"0","0","0","1","0","0",19,"0","Enrolled"
"369","Single",1,16,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"370","Single",6,12,1,1,1,"1","0","0","1","0","0",18,"0","Dropout"
"371","Married",1,3,0,1,1,"0","0","0","1","0","0",50,"0","Graduate"
"372","Divorced",1,17,0,1,1,"0","0","0","1","0","1",31,"0","Enrolled"
"373","Single",1,15,1,1,1,"0","0","0","1","0","1",19,"0","Graduate"
"374","Divorced",1,17,0,1,1,"0","0","0","1","0","0",35,"0","Graduate"
"375","Married",1,6,1,12,1,"0","0","0","1","0","0",31,"0","Dropout"
"376","Married",1,3,0,12,1,"0","0","1","1","0","0",42,"0","Enrolled"
"377","Single",4,9,1,1,1,"1","0","0","0","0","0",34,"0","Dropout"
"378","Single",1,12,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"379","Single",1,16,1,1,1,"1","0","0","0","0","1",18,"0","Enrolled"
"380","Single",1,6,1,14,1,"1","0","0","1","0","0",21,"0","Enrolled"
"381","Divorced",1,12,1,12,1,"0","0","0","1","0","1",26,"0","Dropout"
"382","Single",1,12,1,1,1,"0","0","0","1","0","0",20,"0","Enrolled"
"383","Single",1,10,1,1,1,"0","0","0","1","0","0",19,"0","Enrolled"
"384","Single",1,16,1,1,1,"0","0","0","1","0","1",19,"0","Graduate"
"385","Single",1,9,1,16,1,"0","0","0","1","0","0",20,"0","Graduate"
"386","Single",1,10,1,1,1,"0","0","0","1","0","0",19,"0","Graduate"
"387","Single",1,16,1,1,1,"0","0","0","1","0","0",18,"0","Graduate"
"388","Single",1,17,0,3,1,"0","0","0","1","0","0",28,"0","Graduate"
"389","Single",1,16,1,1,1,"1","0","0","1","0","0",22,"0","Enrolled"
"390","Single",1,3,0,14,1,"0","0","0","1","0","1",21,"0","Graduate"
"391","Single",1,6,1,14,1,"1","0","0","1","0","0",21,"0","Enrolled"
"392","Single",1,12,1,1,1,"0","1","0","1","0","0",26,"0","Enrolled"
"393","Single",6,15,1,1,1,"1","0","1","0","0","0",18,"0","Dropout"
"394","Single",2,6,1,1,1,"0","0","0","0","0","0",20,"0","Dropout"
"395","Single",2,6,1,1,1,"0","0","0","1","0","0",18,"0","Graduate"
"396","Single",4,12,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"397","Single",1,10,1,1,1,"1","0","0","1","0","0",20,"0","Graduate"
"398","Single",1,6,1,14,1,"1","0","0","1","0","1",22,"0","Graduate"
"399","Single",1,14,1,1,1,"1","0","1","1","0","0",18,"0","Dropout"
"400","Single",1,9,1,1,1,"1","0","0","1","0","0",19,"0","Dropout"
"401","Single",4,5,1,1,1,"0","0","0","1","0","1",18,"0","Enrolled"
"402","Single",1,11,1,1,1,"1","0","0","1","0","0",20,"0","Enrolled"
"403","Single",1,15,1,1,1,"1","1","0","1","0","0",19,"0","Enrolled"
"404","Single",1,11,1,1,1,"0","0","0","1","0","0",19,"0","Enrolled"
"405","Single",1,12,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"406","Single",1,2,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"407","Single",1,5,1,15,1,"1","0","0","1","0","0",21,"0","Graduate"
"408","Single",1,17,0,15,1,"0","0","0","1","0","0",27,"0","Graduate"
"409","Single",1,10,1,1,1,"0","0","0","1","0","0",19,"0","Graduate"
"410","Divorced",1,6,1,1,1,"0","0","0","1","0","0",25,"0","Dropout"
"411","Single",2,12,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"412","Single",1,12,1,3,1,"0","0","0","1","0","0",24,"0","Graduate"
"413","Single",3,12,1,1,1,"1","0","0","1","0","0",20,"0","Graduate"
"414","Single",1,17,0,15,1,"0","0","0","1","0","0",26,"0","Graduate"
"415","Single",1,10,1,1,1,"1","0","0","1","0","1",20,"0","Graduate"
"416","Single",1,6,1,1,1,"0","0","0","1","0","0",18,"0","Graduate"
"417","Single",1,6,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"418","Single",1,16,1,1,1,"1","0","0","1","0","0",23,"0","Dropout"
"419","Single",4,12,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"420","Single",4,12,1,1,1,"0","0","0","1","0","0",18,"0","Dropout"
"421","Single",1,12,1,1,1,"0","0","0","1","0","1",19,"0","Graduate"
"422","Single",1,17,0,1,1,"0","0","0","1","0","0",30,"0","Graduate"
"423","Single",1,6,1,14,1,"1","0","0","1","0","0",29,"0","Dropout"
"424","Single",6,12,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"425","Single",6,13,1,1,1,"1","0","0","1","0","0",20,"0","Graduate"
"426","Single",1,12,1,1,1,"0","0","0","1","0","0",20,"0","Graduate"
"427","Single",4,14,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"428","Single",1,9,1,1,1,"1","0","0","1","0","0",20,"0","Enrolled"
"429","Widower",2,6,1,1,1,"1","0","0","1","0","0",21,"0","Dropout"
"430","Single",1,14,1,1,1,"0","0","0","1","0","0",19,"0","Graduate"
"431","Single",3,12,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"432","Single",1,3,0,1,1,"0","0","0","1","0","1",27,"0","Graduate"
"433","Single",2,9,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"434","Single",1,12,1,1,1,"0","0","0","1","0","1",19,"0","Dropout"
"435","Single",1,15,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"436","Single",6,12,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"437","Single",1,11,1,1,1,"0","0","0","1","0","1",20,"0","Enrolled"
"438","Single",1,14,1,1,1,"0","0","0","1","0","1",18,"0","Graduate"
"439","Single",5,14,1,1,1,"1","0","0","1","0","0",19,"0","Dropout"
"440","Married",1,12,1,12,1,"1","0","0","1","0","0",36,"0","Graduate"
"441","Single",1,13,1,1,1,"0","0","0","1","0","0",18,"0","Enrolled"
"442","Single",1,8,1,1,1,"1","0","1","1","0","0",18,"0","Enrolled"
"443","Single",6,12,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"444","Single",5,12,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"445","Single",1,14,1,1,1,"0","0","0","1","0","0",18,"0","Graduate"
"446","Single",1,10,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"447","Single",1,12,1,1,1,"0","0","0","1","0","1",19,"0","Graduate"
"448","Single",2,12,1,1,1,"1","0","0","1","0","0",18,"0","Dropout"
"449","Single",2,15,1,1,1,"1","0","0","1","0","0",20,"0","Graduate"
"450","Single",3,11,1,1,1,"1","0","0","1","0","1",20,"0","Enrolled"
"451","Single",1,12,1,1,1,"1","0","0","1","0","0",20,"0","Graduate"
"452","Single",4,12,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"453","Single",2,12,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"454","Single",4,6,1,1,1,"0","0","0","1","0","0",19,"0","Graduate"
"455","Single",3,9,1,1,1,"1","0","0","1","0","0",19,"0","Enrolled"
"456","Married",1,3,0,1,1,"0","0","0","1","0","0",44,"0","Graduate"
"457","Single",1,4,1,3,1,"0","0","0","1","0","0",32,"0","Dropout"
"458","Single",1,16,1,1,1,"0","0","0","1","0","0",22,"0","Dropout"
"459","Married",1,4,1,1,1,"1","0","0","1","0","0",36,"0","Graduate"
"460","Single",1,15,1,1,1,"0","0","0","1","0","1",18,"0","Graduate"
"461","Single",1,8,1,1,1,"1","0","0","1","0","0",20,"0","Graduate"
"462","Single",1,5,1,1,1,"0","0","0","1","0","1",20,"0","Graduate"
"463","Single",1,10,1,1,1,"0","0","0","1","0","0",19,"0","Graduate"
"464","Single",1,9,1,12,1,"1","0","1","1","0","0",24,"0","Graduate"
"465","Single",1,10,1,1,1,"0","0","0","1","0","0",20,"0","Enrolled"
"466","Single",1,3,0,1,1,"0","0","0","1","0","0",27,"0","Dropout"
"467","Single",1,16,1,1,1,"1","0","0","1","0","0",20,"0","Enrolled"
"468","Single",6,10,1,1,1,"0","0","0","1","0","1",23,"0","Graduate"
"469","Single",5,12,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"470","Single",1,10,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"471","Single",3,12,1,1,1,"1","0","0","1","0","1",20,"0","Graduate"
"472","Single",1,11,1,1,1,"0","0","0","1","0","1",20,"0","Graduate"
"473","Single",1,14,1,1,1,"0","0","0","1","0","0",23,"0","Dropout"
"474","Single",2,12,1,1,1,"1","0","0","1","0","0",20,"0","Graduate"
"475","Single",1,11,1,7,1,"1","0","0","0","0","0",28,"0","Dropout"
"476","Single",1,14,1,1,1,"1","0","0","1","0","0",21,"0","Graduate"
"477","Single",2,13,1,1,1,"1","0","0","1","0","0",21,"0","Dropout"
"478","Single",1,12,1,3,1,"0","0","0","1","0","0",28,"0","Dropout"
"479","Single",1,12,1,1,1,"0","1","0","1","0","0",18,"0","Graduate"
"480","Single",1,10,1,1,1,"1","0","0","1","0","1",21,"0","Enrolled"
"481","Single",1,12,1,1,1,"0","0","0","1","0","0",19,"0","Graduate"
"482","Single",6,12,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"483","Single",3,12,1,1,1,"0","0","0","1","0","0",19,"0","Dropout"
"484","Single",1,6,1,14,1,"0","0","0","1","0","0",20,"0","Enrolled"
"485","Single",3,12,1,1,1,"1","0","0","1","0","1",20,"0","Graduate"
"486","Single",1,16,1,1,1,"0","0","0","1","0","1",18,"0","Graduate"
"487","Single",2,14,1,1,1,"1","0","0","1","0","0",20,"0","Dropout"
"488","Single",1,14,1,1,1,"0","0","0","1","0","0",31,"0","Dropout"
"489","Single",3,12,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"490","Single",3,12,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"491","Single",1,5,1,1,1,"0","0","0","1","0","0",23,"0","Graduate"
"492","Single",1,14,1,1,1,"0","0","0","1","0","0",19,"0","Graduate"
"493","Single",6,12,1,1,1,"1","0","0","1","0","0",20,"0","Graduate"
"494","Single",1,6,1,1,1,"1","0","1","1","0","0",22,"0","Enrolled"
"495","Single",1,16,1,1,1,"1","1","0","1","0","0",18,"0","Enrolled"
"496","Single",3,8,1,3,1,"0","0","1","0","0","0",27,"0","Dropout"
"497","Single",1,13,1,12,1,"0","0","0","1","0","0",29,"0","Dropout"
"498","Single",1,11,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"499","Single",1,5,1,1,1,"0","0","0","1","0","0",18,"0","Graduate"
"500","Single",1,12,1,1,1,"0","0","0","1","0","0",18,"0","Graduate"
"501","Single",3,6,1,1,1,"1","0","0","1","0","0",20,"0","Enrolled"
"502","Single",2,11,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"503","Single",1,5,1,1,1,"0","0","0","0","0","0",18,"0","Enrolled"
"504","Single",2,6,1,3,1,"0","0","0","0","0","0",28,"0","Dropout"
"505","Single",2,12,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"506","Single",1,12,1,12,1,"0","0","0","1","0","0",27,"0","Enrolled"
"507","Single",1,1,1,1,1,"0","0","0","1","0","0",26,"0","Enrolled"
"508","Single",2,15,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"509","Single",1,8,1,1,1,"0","0","0","1","0","0",18,"0","Dropout"
"510","Single",2,9,1,1,1,"0","1","0","1","0","0",21,"0","Dropout"
"511","Single",2,5,1,1,1,"1","0","0","1","0","0",18,"0","Enrolled"
"512","Married",1,3,0,1,1,"0","0","0","0","0","0",32,"0","Dropout"
"513","Single",2,14,1,1,1,"0","0","0","1","0","0",28,"0","Graduate"
"514","Single",1,17,0,1,1,"0","0","0","0","0","0",40,"0","Dropout"
"515","Married",2,3,0,1,1,"0","0","1","0","0","0",39,"0","Dropout"
"516","Married",2,10,1,1,1,"0","0","1","0","0","0",39,"0","Dropout"
"517","Married",1,4,1,1,1,"0","0","0","1","0","0",50,"0","Graduate"
"518","Single",2,16,1,1,1,"1","0","0","1","0","0",23,"0","Dropout"
"519","Divorced",1,3,0,12,1,"0","0","0","1","0","0",48,"0","Dropout"
"520","Single",2,16,1,1,1,"1","0","0","1","0","0",23,"0","Dropout"
"521","Single",6,12,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"522","Single",1,8,1,1,1,"0","0","0","1","0","0",18,"0","Graduate"
"523","Single",1,10,1,1,12,"1","0","0","0","0","0",20,"1","Graduate"
"524","Single",3,6,1,1,18,"1","0","0","1","0","1",18,"1","Graduate"
"525","Single",1,13,1,1,18,"1","0","0","1","0","0",18,"1","Dropout"
"526","Single",1,7,1,1,1,"0","0","0","1","1","0",31,"0","Dropout"
"527","Single",1,7,1,12,1,"1","0","0","1","1","0",24,"0","Enrolled"
"528","Single",1,2,1,1,1,"1","0","0","1","1","0",24,"0","Graduate"
"529","Single",1,9,1,1,1,"0","0","1","0","1","0",26,"0","Dropout"
"530","Single",1,8,1,1,1,"1","0","1","1","1","0",18,"0","Dropout"
"531","Single",1,9,1,1,1,"0","0","0","1","1","1",19,"0","Enrolled"
"532","Single",1,14,1,1,1,"1","0","0","1","1","0",22,"0","Dropout"
"533","Single",2,12,1,1,1,"1","0","0","1","1","0",18,"0","Graduate"
"534","Single",1,5,1,14,1,"0","0","1","0","1","0",20,"0","Dropout"
"535","Single",1,2,1,14,1,"0","0","0","1","1","0",25,"0","Graduate"
"536","Single",1,17,0,1,1,"1","0","0","1","1","0",24,"0","Graduate"
"537","Single",1,7,1,1,1,"1","0","0","1","1","0",27,"0","Dropout"
"538","Single",1,11,1,1,1,"0","0","0","1","1","0",21,"0","Graduate"
"539","Single",1,4,1,14,1,"1","0","0","1","1","0",21,"0","Graduate"
"540","Single",3,15,1,1,1,"1","0","0","1","1","0",19,"0","Dropout"
"541","Single",1,12,1,1,1,"0","0","0","1","1","0",28,"0","Graduate"
"542","Single",1,9,1,1,1,"0","0","0","1","1","0",20,"0","Enrolled"
"543","Single",1,4,1,14,1,"0","0","0","1","1","1",21,"0","Graduate"
"544","Single",1,12,1,1,1,"0","0","0","1","1","1",18,"0","Graduate"
"545","Single",2,7,1,1,1,"1","0","0","1","1","1",18,"0","Enrolled"
"546","Single",2,9,1,1,1,"0","0","0","1","1","0",20,"0","Enrolled"
"547","Single",1,7,1,15,1,"0","0","0","1","1","0",25,"0","Enrolled"
"548","Single",1,14,1,1,1,"0","0","1","1","1","0",22,"0","Enrolled"
"549","Single",1,12,1,1,1,"0","0","0","1","1","0",18,"0","Enrolled"
"550","Single",2,9,1,1,1,"1","0","0","1","1","0",19,"0","Graduate"
"551","Single",5,7,1,1,1,"1","0","0","1","1","0",19,"0","Dropout"
"552","Single",1,15,1,12,1,"1","0","1","0","1","0",25,"0","Dropout"
"553","Single",1,5,1,1,1,"0","0","1","1","1","0",21,"0","Dropout"
"554","Single",3,7,1,1,1,"1","0","0","1","1","0",19,"0","Dropout"
"555","Single",2,9,1,1,1,"0","0","0","1","1","0",20,"0","Dropout"
"556","Single",1,4,1,14,1,"0","0","0","1","1","0",25,"0","Dropout"
"557","Single",1,9,1,1,1,"1","0","0","1","1","0",20,"0","Enrolled"
"558","Single",1,2,1,1,1,"1","0","0","1","1","0",18,"0","Graduate"
"559","Single",1,11,1,14,1,"1","0","1","1","1","0",23,"0","Enrolled"
"560","Single",1,12,1,1,1,"1","0","0","1","1","0",23,"0","Graduate"
"561","Single",1,4,1,16,1,"0","0","0","1","1","0",21,"0","Graduate"
"562","Single",1,8,1,1,1,"1","0","0","1","1","0",20,"0","Enrolled"
"563","Single",1,17,0,1,1,"0","0","0","1","1","0",25,"0","Dropout"
"564","Single",1,8,1,1,1,"1","0","0","1","1","0",18,"0","Graduate"
"565","Single",6,5,1,6,1,"1","0","0","1","1","0",22,"0","Graduate"
"566","Single",1,14,1,1,1,"0","0","0","1","1","0",27,"0","Graduate"
"567","Single",1,4,1,12,1,"0","0","0","1","1","0",25,"0","Dropout"
"568","Single",4,7,1,1,1,"1","0","0","1","1","0",18,"0","Dropout"
"569","Single",1,6,1,1,1,"0","0","0","1","1","0",20,"0","Graduate"
"570","Single",1,4,1,1,1,"0","0","0","1","1","0",27,"0","Graduate"
"571","Single",1,3,0,1,1,"0","0","0","1","1","0",20,"0","Graduate"
"572","Single",1,9,1,1,1,"1","0","0","1","1","0",22,"0","Dropout"
"573","Single",6,7,1,1,1,"1","0","0","1","1","0",19,"0","Dropout"
"574","Single",6,9,1,1,1,"0","0","0","1","1","0",20,"0","Enrolled"
"575","Single",4,2,1,1,1,"0","0","0","1","1","0",19,"0","Graduate"
"576","Married",1,6,1,7,1,"1","0","0","0","1","0",29,"0","Dropout"
"577","Single",2,12,1,1,1,"0","0","0","1","1","0",19,"0","Graduate"
"578","Single",2,17,0,1,1,"1","0","0","1","0","1",28,"0","Enrolled"
"579","Married",1,10,1,1,1,"0","0","0","1","0","0",20,"0","Graduate"
"580","Single",4,5,1,1,1,"1","0","0","1","0","0",20,"0","Graduate"
"581","Single",1,3,0,1,1,"1","0","0","1","0","0",31,"0","Dropout"
"582","Single",5,12,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"583","Single",1,14,1,1,1,"1","0","0","1","0","0",19,"0","Enrolled"
"584","Single",1,9,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"585","Single",1,11,1,1,1,"0","0","0","1","0","0",19,"0","Graduate"
"586","Single",1,9,1,1,1,"0","0","0","1","0","1",18,"0","Graduate"
"587","Single",1,6,1,1,1,"0","0","0","1","0","0",19,"0","Graduate"
"588","Single",1,15,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"589","Single",3,11,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"590","Single",4,13,1,1,1,"0","0","0","1","0","0",19,"0","Graduate"
"591","Single",2,14,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"592","Single",1,12,1,1,1,"0","0","0","1","0","0",19,"0","Enrolled"
"593","Single",1,14,1,14,1,"0","0","0","1","0","1",20,"0","Graduate"
"594","Single",1,14,1,1,1,"1","0","0","1","0","0",20,"0","Enrolled"
"595","Single",1,4,1,1,1,"0","0","1","1","0","0",20,"0","Enrolled"
"596","Single",1,17,0,3,1,"0","0","0","1","0","0",29,"0","Dropout"
"597","Single",1,16,1,1,1,"0","0","0","0","0","1",20,"0","Dropout"
"598","Divorced",1,16,1,1,1,"0","0","1","0","0","0",31,"0","Dropout"
"599","Single",1,14,1,1,1,"0","1","0","1","0","0",20,"0","Graduate"
"600","Single",1,4,1,1,1,"1","0","0","1","0","0",21,"0","Graduate"
"601","Single",1,8,1,3,1,"1","0","0","1","0","0",23,"0","Dropout"
"602","Single",5,5,1,1,1,"0","0","1","0","0","0",21,"0","Dropout"
"603","Single",1,12,1,15,1,"0","0","0","1","0","0",24,"0","Graduate"
"604","Single",1,3,0,1,1,"0","0","0","1","0","0",27,"0","Graduate"
"605","Single",1,12,1,1,1,"0","0","0","1","0","1",18,"0","Graduate"
"606","Single",3,2,1,1,1,"1","0","0","0","0","0",21,"0","Dropout"
"607","Single",1,8,1,1,1,"1","0","1","1","0","1",19,"0","Dropout"
"608","Single",6,12,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"609","Single",1,6,1,1,1,"0","0","0","1","0","0",18,"0","Dropout"
"610","Single",3,12,1,1,1,"1","0","0","1","0","1",18,"0","Enrolled"
"611","Single",2,16,1,1,1,"1","0","1","1","0","1",20,"0","Graduate"
"612","Married",1,3,0,1,1,"1","0","0","1","0","0",24,"0","Graduate"
"613","Single",1,5,1,1,1,"1","0","0","1","0","0",20,"0","Graduate"
"614","Single",3,9,1,1,1,"0","0","0","1","0","0",20,"0","Enrolled"
"615","Single",1,12,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"616","Single",6,12,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"617","Single",2,10,1,3,1,"1","0","0","1","0","1",20,"0","Graduate"
"618","Single",1,12,1,1,1,"1","0","0","1","0","0",20,"0","Graduate"
"619","Single",2,12,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"620","Single",1,6,1,14,1,"1","0","0","1","0","0",19,"0","Enrolled"
"621","Single",1,15,1,1,1,"1","0","0","1","0","0",20,"0","Graduate"
"622","Single",2,9,1,1,1,"1","0","0","1","0","0",19,"0","Dropout"
"623","Single",5,16,1,1,1,"1","0","0","1","0","0",19,"0","Dropout"
"624","Single",1,12,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"625","Single",4,5,1,1,1,"0","0","0","1","0","1",23,"0","Dropout"
"626","Single",1,16,1,1,1,"1","0","0","1","0","0",21,"0","Dropout"
"627","Single",1,3,0,14,1,"1","0","0","1","0","0",23,"0","Graduate"
"628","Single",3,12,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"629","Single",2,15,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"630","Single",1,15,1,1,1,"1","1","0","1","0","0",19,"0","Graduate"
"631","Single",1,12,1,1,1,"0","0","0","1","0","1",25,"0","Graduate"
"632","Single",2,16,1,1,1,"1","0","0","1","0","0",19,"0","Enrolled"
"633","Single",1,12,1,1,1,"0","0","0","1","0","1",19,"0","Graduate"
"634","Single",1,13,1,1,1,"0","0","1","1","0","1",24,"0","Graduate"
"635","Single",1,14,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"636","Single",5,10,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"637","Single",5,12,1,1,1,"0","0","0","1","0","1",18,"0","Graduate"
"638","Single",1,17,0,1,1,"0","0","0","1","0","0",27,"0","Enrolled"
"639","Single",3,10,1,1,1,"0","0","0","1","0","0",19,"0","Graduate"
"640","Single",1,15,1,1,1,"0","0","0","1","0","1",18,"0","Dropout"
"641","Married",1,14,1,1,1,"0","0","1","0","0","0",34,"0","Dropout"
"642","Single",6,9,1,1,1,"0","0","0","1","0","0",18,"0","Enrolled"
"643","Single",1,9,1,1,1,"1","0","0","1","0","0",18,"0","Enrolled"
"644","Single",3,12,1,1,1,"1","0","0","1","0","0",18,"0","Enrolled"
"645","Single",2,15,1,1,1,"1","0","1","0","0","0",20,"0","Dropout"
"646","Single",1,9,1,1,1,"1","0","0","1","0","1",19,"0","Enrolled"
"647","Single",1,10,1,1,1,"0","0","0","1","0","0",21,"0","Enrolled"
"648","Married",1,17,0,3,1,"0","0","0","1","0","0",26,"0","Graduate"
"649","Single",2,13,1,1,1,"0","0","0","1","0","0",27,"0","Graduate"
"650","Single",1,14,1,1,1,"1","0","0","1","0","0",20,"0","Graduate"
"651","Single",1,10,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"652","Single",1,6,1,16,1,"1","0","0","0","0","0",23,"0","Enrolled"
"653","Single",1,12,1,12,1,"0","0","0","1","0","0",24,"0","Graduate"
"654","Single",1,10,1,14,1,"1","0","0","1","0","1",19,"0","Graduate"
"655","Single",1,15,1,1,1,"0","0","0","1","0","0",19,"0","Graduate"
